Factor_1,Factor_2
-0.2335764425391571,0.5322586927584835
-0.21200063958471513,-0.5104125300782165
-0.20339941766854805,-0.5119902554400394
-0.032115060645536916,-0.47757243225073837
-0.08521392125695743,-0.5165696463148598
0.16167043073481618,-0.24688737215549245
-0.1711919434937832,-0.15385614009455145
0.034838497607749264,-0.23777841225868276
-0.27366321444850494,-0.05336986482704689
-0.23453399771682942,-0.21114228064340862
-0.13696805460963257,-0.37822352311413354
-0.17743755174816117,1.215018895707786
-0.19645332165592255,-0.5065159065063779
-0.1356532746336206,-0.3108428217703275
-0.18578102420661055,0.13363696815976164
-0.24530861868694764,0.9119642254729708
-0.19123659569394835,-0.22953379651004024
-0.20617605859741395,0.5276608656821714
-0.21841187875995588,0.5177959108666719
-0.29302973827665735,1.4718005614917238
-0.24790990060750603,0.8949552072903861
-0.3155896571112331,1.760223238592393
-0.1431942006399823,0.369539440409006
-0.15269736041184273,1.2158889295269832
-0.2605482733629702,2.4047354331997814
-0.2215159635937378,-0.3377450610120503
-0.21370278129236284,-0.35152544006955583
-0.22902840443638486,-0.2577882954869916
-0.23269061055659265,-0.21485387709767864
-0.22671524940306573,-0.006674305861914029
-0.2499271206730332,-0.32484514045354623
-0.23907662315605857,-0.33613804897774824
-0.20890502532836003,-0.4802287063863541
-0.2127517363535909,-0.4539981377415851
-0.23434883423621444,-0.2956482130691777
-0.23876847582874666,-0.2480184454933764
-0.23071813759552104,-0.3378511793292533
-0.2262755122496136,-0.39545155603635895
0.22310754019636372,-0.4125295776961229
0.29344366742045297,-0.23297206650705574
0.06531762233174668,0.33501884926587316
0.07612047394593385,0.8861242077401451
0.19260678165583411,-0.48762516531840083
-0.21170104816683835,-0.44882897835642405
-0.21242822201271958,-0.43896030733834246
-0.22082935785289567,-0.3758093296710505
-0.21703936299148463,-0.41160360925453365
-0.2121742622961587,-0.4607149291993512
-0.18931850290444888,-0.5209216391833492
-0.17994400754156634,-0.21805114347382906
0.04767476576879156,-0.08010206540363121
0.09101374042732249,-0.02311417957222018
0.03643573826618856,0.26129579754607046
-0.03315431697764695,-0.5309466885618623
-0.08988101288974726,-0.5167337730793872
-0.19755320751268618,-0.5495938896853539
0.6547741574457258,-0.47192853608138813
0.404434870382959,-0.5333642698764003
-0.19753686561794936,-0.2422556030206894
-0.2546283777006975,0.022662459068855428
-0.1758273923461234,0.586709832897081
-0.15381052779191945,-0.49021670124327904
0.1017304213644633,-0.3038798247463104
-0.22304780045146705,-0.4585787321891549
-0.23437972712588814,-0.3729490062046534
-0.24172404703812786,-0.2947952935581998
-0.23570558632653593,-0.4262168351444671
-0.2369025676289265,-0.4078530058426017
-0.26229628231040353,0.04477795245535539
-0.24601815088559068,-0.33519620137390316
-0.24705413076308635,-0.3059457848160732
-0.2207356838897159,-0.4096647836252414
0.10229803215656294,-0.535152869370258
0.5606868718369896,-0.493123706521871
-0.22756498736528433,-0.245739298134152
0.04226010307266907,-0.3629027192949426
-0.0152093713537427,-0.2839918998595825
-0.03813466189741942,-0.0853706157690174
-0.07475499253523098,-0.44746101193996507
-0.07590773531896743,-0.36948579828652406
-0.05328046733494255,0.14959592150950127
0.40375209786513244,-0.4460017426821356
0.4104890641669507,-0.39377486712704013
0.027892061798225225,0.48600893410119583
0.20486003766043223,0.2479431552641986
0.1332815550053815,1.6648667803383908
-0.2196642553456608,-0.4072676385334445
-0.2279009748110973,-0.3379696015428627
-0.23138757890048472,-0.2961392711928034
-0.2199027980104494,-0.41059202487300134
-0.1961759164972558,-0.5010396082358065
-0.19946134898057938,-0.25069920340989255
-0.11806344842336229,-0.4935817888233118
-0.1819631995889017,-0.530211654952139
-0.20183301868353587,-0.35836941652585225
-0.14739873753430047,-0.0221242889850173
-0.2227072733937632,0.679482871300182
-0.2310696536745553,-0.44506098146665046
-0.24440614529984947,-0.33521318903462144
-0.23799043166497633,-0.0048462535879948325
-0.23451036365612887,-0.20263185750447898
-0.23475370505458193,-0.13120847584680173
-0.08376330510197962,-0.7989617430671778
-0.06310709155382949,-0.4699280442569428
-0.12268280304336672,-0.3647304668654216
-0.22415965498956772,-0.2352030647763413
-0.20497871749070737,-0.4202000274801123
-0.2099065769642295,0.3246854323820648
-0.1842692995445446,0.756107101743702
0.3150122881213033,0.7740949492000476
0.2910071068290906,0.5070060259469958
0.4909749868414276,0.8597396938578944
0.18690465366910947,0.9214271552334526
0.1479442015919446,1.4027004613607803
0.10808877653213769,1.895137505655414
-0.2081007758891756,-0.5110433049702175
0.8683271472373495,-0.41904830024050566
0.8576744941757171,-0.27612670352709157
0.6262046344970277,0.3484059666815249
0.3940964776294546,0.4228715643159646
-0.12684156950174966,0.3217931092313196
-0.11547731385210876,0.7591193832219205
0.849810484664429,-0.5184589554788805
0.8534297281469165,-0.5036099833245476
-0.2170670304585107,-0.45318313739880633
-0.18232087563669544,-0.5814439931763007
-0.21393178566479504,-0.4983271788210416
0.03764946414907613,-0.18006286991355297
0.04298337225264501,0.017999841104211687
-0.21855098005143425,-0.415541635471938
-0.22808596972614703,-0.3379761072254698
-0.2238777877869102,-0.3748042509721253
-0.22027278742477208,-0.3517564862829753
-0.19634293360305405,-0.501163400181304
-0.1989270077051158,-0.48308291227751643
-0.22360611152288962,-0.4585983662132886
-0.242632824225935,-0.2943101661320723
-0.19708683817535047,-0.5128805443837521
-0.2501901136464848,-0.2009586998645826
-0.2652778684168789,-0.32704819790585427
-0.24513811063107982,-0.3448998280952454
-0.2766891093539209,0.3220939418517
-0.08765635444700774,-0.47351401605697957
-0.36649237564093384,3.5610923222987516
-0.2264247941650003,-0.36099786584799304
-0.2001638289070779,-0.39314548367233
-0.20852985584918568,-0.4188814421146039
-0.22587231249304804,-0.4400476027988
-0.22669327049623336,-0.4521785579016789
-0.21160991024010067,-0.4504690545114533
-0.24341748385095352,0.38199798367166304
-0.20999858675887711,-0.4589341807839963
0.023692148249989435,-0.40154302962747446
0.02558165370558516,-0.43217408642590316
0.0234226580749035,-0.3402219582740967
0.12180049352185769,-0.21045356579747868
0.025017303299113936,-0.4084144919698338
0.19651285850927858,-0.021215456146485612
0.041278589261623914,0.21492122525187737
0.027890655967226792,0.09422507274213347
-0.2291273641527076,-0.37578516501588244
-0.2138150591424044,-0.5227986279878233
-0.18509476098275268,-0.5919315363385853
-0.16753344553427285,-0.4536642146018206
-0.24467452921690505,0.3526081087253622
-0.23134661216428523,-0.4459566036424283
-0.2214273939805198,-0.44858973961815296
-0.24314649112724945,-0.3351688910049192
-0.2466330952166369,-0.2933385606548599
-0.25187628827917735,-0.21219172950090606
-0.2587018018843774,-0.14558686183906605
0.02037639197710457,-0.4795908109581861
0.27680834809005833,-0.46594623181968214
0.019786227073229905,-0.4831348277479735
-0.1424442166156105,-0.21408714350728436
0.626053401099692,-0.5235684347653331
0.6291209916440298,-0.49677292449043614
0.6956002388065643,-0.44050247434443035
-0.16057427362916785,1.1550824330046923
-0.15087390177453996,-0.36770016932116345
-0.09479088283556622,-0.3521064586437917
-0.1741001894939653,-0.35470823790927175
-0.19535634292038478,0.5270271592325982
-0.09471843282231006,1.1018140436327013
-0.17039023033294123,-0.46896203806988507
-0.172593847321305,-0.45635196077075707
-0.1776936194811627,-0.41580220532930984
-0.1859303389465992,-0.34650416833872805
-0.1722064949896218,-0.463218001315994
-0.1593485572607864,-0.473619107449107
-0.12139472421277729,-0.5991207013674369
-0.15021130205891553,-0.5284446215976822
-0.1225943706046581,-0.5926909893869309
-0.15264763348869456,-0.511808120328776
-0.15575874111890065,-0.49059482574733393
-0.15960545214413152,-0.4643642571025649
-0.15291114844394443,-0.518584440152891
-0.1524721789015692,-0.5216664908785257
-0.24728837949473037,-0.342625254921843
0.0012759679234580412,-0.3423286323390511
0.10715904780814679,-0.49053011142975494
0.22020394741584723,-0.45573721912642146
0.10747934021160463,-0.43661277372274293
-0.14818386943692044,-0.05247895382423168
-0.14151669239399087,1.1046174268555833
-0.24202414106602238,-0.37752711520957066
-0.21977471953406727,0.15845114717142925
0.36993909087971083,-0.5019010588723682
0.37479330948916606,-0.469914270892679
-0.12133733645293059,-0.4962021938885531
-0.19441464876862954,0.13592374132227295
0.25419770353104765,-0.036742967920189724
-0.26371943006677545,-0.16488223976000738
0.00823744195598649,-0.30091151886331696
0.007073878897695073,-0.25262482179148665
-0.16796006027468818,-0.40595012017926313
-0.0995947824071406,0.3542023318693658
-0.1640870541734996,-0.48910940809988696
1.0375937654584306,-0.3803430556429862
-0.19679228697611761,-0.2249250865239151
0.2851141658202565,0.06326045043731696
-0.15468648525082457,-0.02143248163913775
0.05651256665969058,-0.3434264746683558
-0.16962720611155635,-0.31420998490324015
-0.0054967961231732025,-0.1534424915329309
0.05861111167407411,-0.4904622784506823
-0.0026590164168631505,-0.29786298963685925
0.09516535391353943,-0.2613317007176127
0.007695510106230443,-0.13941965570655623
-0.008199240402693875,-0.07131680227407668
0.152651329410983,0.30837983611103215
0.025713776249324832,0.2761645573003849
-0.13649694996251402,0.8076261349914211
-0.22927826625884093,0.2340489960858567
-0.18838067980024972,-0.2503078462378238
-0.13996194480816387,0.007927840810192911
-0.3749394408093104,0.3356505328781103
-0.2675967453043243,-0.003076161074670699
-0.11644609330649883,-0.5088059648063886
0.1795790971881247,-0.00412346312616055
0.1647367283384652,-0.3079990386442615
0.04543016604722722,-0.26524670637274306
0.17314397013731378,-0.19884395316200063
-0.2508902382147184,-0.24778408395990842
1.0683718435185903,-0.37959988213305784
-0.17722646532316386,0.06273607262060016
-0.16421988259006734,0.3185061121039179
-0.1833347904774444,-0.0572503101817777
-0.13878471281034985,-0.3735019304363347
-0.16478765768542525,-0.46803929915955667
-0.24602515543110806,-0.32062772413294943
-0.2123212274094084,-0.4557599957252594
-0.21657081822938068,-0.42893672339248234
-0.2218638699052434,-0.38126727173698416
-0.211392868620064,-0.46382433892105257
-0.21778357832088238,-0.4180130712276967
-0.24202414106602238,-0.37752711520957066
-0.187509504549206,-0.3866260723820914
-0.19949240014024686,-0.363253844097328
-0.2027702292484551,-0.223454074425865
-0.1899785276477651,-0.22771885468790254
0.36357275777331965,-0.13996757449953165
-0.18581094179265525,0.15630869833628197
-0.14417975888745918,0.35451854875334626
-0.23007919239430746,-0.2977377891040887
-0.25430114209711696,-0.07935073871068854
-0.2315410060733066,-0.28945100442761834
-0.2280485065631265,-0.3293735457159148
-0.2368451390994866,-0.05860061629092529
-0.19063155167769674,-0.2849138103657278
-0.1429866388473647,-0.060905903126745216
-0.27640651024191604,0.4531260514429399
-0.25335394924310445,-0.34856855348417715
-0.09040333545628011,0.33014388020086416
-0.08080685410504299,0.7169450171749928
-0.17195945954538538,2.3155267959433146
-0.2524238074688502,3.4295335078714055
-0.25335394924310445,-0.34856855348417715
-0.23302037340698334,-0.33674935514230336
-0.10550053713329341,-0.4805179402020823
